srch_id,date_time,site_id,visitor_location_country_id,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,binary_relevance,graded_relevance,weekday,week_of_year,hour,minute,early_night,nans_count,score,timestamp
42897,2013-06-08 08:32:17,5,219,219,22210,3,3.5,1,2.3,0.0747,0.0,4,85.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,10,-0.9888070609567507,1712594190253
42897,2013-06-08 08:32:17,5,219,219,26732,2,4.0,1,2.2,0.2608,0.0,2,59.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,10,0.4228825702132413,1712594227497
42897,2013-06-08 08:32:17,5,219,219,27932,3,4.0,1,2.56,,0.0,30,65.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,11,-1.3685214998652588,1712594264740
42897,2013-06-08 08:32:17,5,219,219,30065,3,3.0,1,0.69,0.0565,0.0,9,64.0,1,17564,1,7,2,0,1,1,,,0,,-1.0,,,,,,,,,-1.0,,0,no_click,5,23,8,32,False,12,-0.6733862546018174,1712594301984
42897,2013-06-08 08:32:17,5,219,219,31515,2,3.5,1,2.2,,0.0,32,70.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,11,-1.9337725782415207,1712594339228
42897,2013-06-08 08:32:17,5,219,219,52602,3,4.5,1,2.08,,0.0,27,119.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,11,-2.5200885409540774,1712594376471
42897,2013-06-08 08:32:17,5,219,219,53881,2,4.5,1,2.56,,0.0,29,99.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,-1.0,0.0,4.0,0,no_click,5,23,8,32,False,10,-2.3204898870472306,1712594413715
42897,2013-06-08 08:32:17,5,219,219,59157,2,4.0,1,2.2,0.0724,0.0,7,68.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,10,-0.6909062429816343,1712594450959
42897,2013-06-08 08:32:17,5,219,219,63204,3,4.0,1,2.2,0.1727,0.0,1,108.0,1,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,10,-0.6600038682667555,1712594488202
42897,2013-06-08 08:32:17,5,219,219,65720,3,4.5,1,1.79,0.0847,0.0,13,109.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,10,-0.5890677848560995,1712594525446
42897,2013-06-08 08:32:17,5,219,219,68510,3,3.0,1,1.95,0.0044,0.0,12,96.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,10,-1.6888226634723498,1712594562690
42897,2013-06-08 08:32:17,5,219,219,71425,0,4.5,0,0.0,,0.0,37,214.0,0,17564,1,7,2,0,1,1,,,0,,,,,,,,,,,,,0,no_click,5,23,8,32,False,15,-3.5161294562410927,1712594599933
42897,2013-06-08 08:32:17,5,219,219,73128,3,5.0,1,1.61,0.0868,0.0,3,106.0,1,17564,1,7,2,0,1,1,,,0,,,,,,,,,,1.0,0.0,12.0,0,no_click,5,23,8,32,False,11,-0.4640883715340858,1712594637177
42897,2013-06-08 08:32:17,5,219,219,82010,3,4.0,0,1.1,,0.0,28,154.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,11,-3.0029193417340467,1712594674421
42897,2013-06-08 08:32:17,5,219,219,82744,3,3.0,1,1.61,0.0406,0.0,18,140.0,0,17564,1,7,2,0,1,1,,,0,1.0,0.0,28.0,,,,,,,1.0,0.0,3.0,0,no_click,5,23,8,32,False,8,-2.091423015006432,1712594711664
42897,2013-06-08 08:32:17,5,219,219,83276,2,3.5,1,2.3,0.1617,0.0,19,55.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,10,-0.6794333420850254,1712594748908
42897,2013-06-08 08:32:17,5,219,219,87315,3,4.5,1,1.1,,0.0,24,120.0,0,17564,1,7,2,0,1,1,,,0,,,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,13,-2.255463638455475,1712594786152
42897,2013-06-08 08:32:17,5,219,219,90714,3,4.0,1,2.2,0.0728,0.0,8,99.0,0,17564,1,7,2,0,1,1,,,0,,,,,,,,,,,,,0,no_click,5,23,8,32,False,14,-0.9296955995561018,1712594823395
42897,2013-06-08 08:32:17,5,219,219,90907,3,3.5,1,1.61,0.0406,0.0,20,159.0,0,17564,1,7,2,0,1,1,,,0,,,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,12,-1.622068625345127,1712594860639
42897,2013-06-08 08:32:17,5,219,219,96631,2,4.5,0,1.39,,0.0,22,124.0,0,17564,1,7,2,0,1,1,,,0,,,,,,,,,,,,,0,no_click,5,23,8,32,False,15,-2.91115936001229,1712594897883
42897,2013-06-08 08:32:17,5,219,219,104410,2,1.5,1,2.56,,0.0,35,40.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,11,-1.8074953076902869,1712594935126
42897,2013-06-08 08:32:17,5,219,219,105390,3,3.5,0,2.2,,0.0,26,103.0,0,17564,1,7,2,0,1,1,,,0,-1.0,0.0,3.0,,,,,,,-1.0,0.0,3.0,0,no_click,5,23,8,32,False,9,-2.380422457973883,1712594972370
42897,2013-06-08 08:32:17,5,219,219,108211,3,4.5,1,2.56,,0.0,33,115.0,0,17564,1,7,2,0,1,1,,,0,,,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,13,-2.349621719454884,1712595009614
42897,2013-06-08 08:32:17,5,219,219,112446,2,4.0,1,2.56,,0.0,34,85.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,11,-2.5047432167435004,1712595046857
42897,2013-06-08 08:32:17,5,219,219,116822,3,3.5,0,1.39,,0.0,25,89.0,0,17564,1,7,2,0,1,1,,,0,-1.0,0.0,4.0,,,,,,,-1.0,0.0,5.0,1,booked,5,23,8,32,False,9,-1.5487406308569516,1712595084101
42897,2013-06-08 08:32:17,5,219,219,126334,0,4.5,1,0.69,0.0282,0.0,21,100.0,0,17564,1,7,2,0,1,1,,,0,1.0,0.0,12.0,,,,,,,1.0,0.0,11.0,0,no_click,5,23,8,32,False,8,-1.8875358886840297,1712595121345
42897,2013-06-08 08:32:17,5,219,219,136224,4,4.5,1,1.39,0.0799,0.0,16,279.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,5,23,8,32,False,10,-1.7987644126557845,1712595158588
42897,2013-06-08 08:32:17,5,219,219,138963,2,3.0,1,2.56,,0.0,31,56.0,0,17564,1,7,2,0,1,1,,,0,0.0,0.0,,,,,,,,-1.0,0.0,18.0,0,no_click,5,23,8,32,False,10,-2.5050692671787003,1712595195832
43124,2013-05-28 18:27:28,5,219,219,1736,3,4.0,0,3.37,0.262,5.06,14,99.0,0,20874,1,2,2,0,1,1,,82.88,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,-0.192052379479394,1712595233076
43124,2013-05-28 18:27:28,5,219,219,3854,3,4.0,1,3.18,0.062,5.09,33,139.0,0,20874,1,2,2,0,1,1,,82.82,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,-1.0145105507852363,1712595270319
43124,2013-05-28 18:27:28,5,219,219,9545,4,4.0,1,3.4,0.0977,4.88,9,99.0,0,20874,1,2,2,0,1,1,,82.55,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,0.4949048128803877,1712595307563
43124,2013-05-28 18:27:28,5,219,219,12238,2,3.0,1,3.26,0.1454,4.44,26,49.0,0,20874,1,2,2,0,1,1,,82.78,0,0.0,0.0,,0.0,0.0,,1.0,0.0,39.0,0.0,0.0,,0,no_click,1,22,18,27,False,4,-0.717023831417968,1712595344807
43124,2013-05-28 18:27:28,5,219,219,14844,3,4.0,1,3.26,0.3449,4.73,1,74.0,1,20874,1,2,2,0,1,1,,83.02,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,0.6229217568725035,1712595382050
43124,2013-05-28 18:27:28,5,219,219,16651,2,3.5,1,2.56,0.0278,4.56,19,69.0,0,20874,1,2,2,0,1,1,,84.03,0,0.0,0.0,,0.0,0.0,4.0,,1.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,-1.0627306041744569,1712595419294
43124,2013-05-28 18:27:28,5,219,219,19202,3,4.0,0,3.26,0.1947,4.48,3,64.0,1,20874,1,2,2,0,1,1,,82.88,0,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0,no_click,1,22,18,27,False,2,0.0362694250737306,1712595456538
43124,2013-05-28 18:27:28,5,219,219,27969,4,3.5,0,3.33,0.3324,4.99,12,97.0,1,20874,1,2,2,0,1,1,,82.93,0,0.0,0.0,,0.0,0.0,,-1.0,0.0,7.0,0.0,0.0,7.0,0,no_click,1,22,18,27,False,3,0.515767248731125,1712595493781
43124,2013-05-28 18:27:28,5,219,219,36531,3,3.0,1,3.43,0.1253,4.64,36,95.0,0,20874,1,2,2,0,1,1,,82.7,0,0.0,0.0,,0.0,0.0,10.0,,,,0.0,0.0,,0,no_click,1,22,18,27,False,6,-0.5210930400614585,1712595531025
43124,2013-05-28 18:27:28,5,219,219,41326,3,3.5,1,3.04,0.1591,4.91,16,109.0,0,20874,1,2,2,0,1,1,,83.1,0,0.0,0.0,,-1.0,0.0,18.0,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,4,-0.4078675564659968,1712595568269
43124,2013-05-28 18:27:28,5,219,219,42967,3,4.0,1,3.26,0.3273,4.49,2,72.0,0,20874,1,2,2,0,1,1,,83.05,0,-1.0,0.0,8.0,,,,0.0,0.0,3.0,0.0,0.0,3.0,0,no_click,1,22,18,27,False,4,-0.6752586491811516,1712595605512
43124,2013-05-28 18:27:28,5,219,219,54703,3,4.5,1,3.22,0.067,5.13,15,99.0,0,20874,1,2,2,0,1,1,,82.65,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,-0.4685806285033547,1712595642756
43124,2013-05-28 18:27:28,5,219,219,60171,3,3.0,1,2.48,0.0088,4.6,37,90.0,0,20874,1,2,2,0,1,1,,82.15,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,1,22,18,27,False,7,-1.405744826216065,1712595680000
43124,2013-05-28 18:27:28,5,219,219,68544,4,4.0,1,3.0,0.0552,5.03,18,129.0,0,20874,1,2,2,0,1,1,,83.23,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,-0.1779427322183987,1712595717243
43124,2013-05-28 18:27:28,5,219,219,70697,3,4.0,1,3.04,0.1581,4.65,6,71.0,1,20874,1,2,2,0,1,1,,83.11,0,1.0,0.0,17.0,1.0,0.0,11.0,1.0,0.0,16.0,1.0,0.0,16.0,0,no_click,1,22,18,27,False,1,-0.0867957649714673,1712595754487
43124,2013-05-28 18:27:28,5,219,219,71152,3,4.0,1,3.26,0.0556,5.08,4,89.0,0,20874,1,2,2,0,1,1,,82.37,0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,10.0,0,no_click,1,22,18,27,False,2,-0.213189799387482,1712595791731
43124,2013-05-28 18:27:28,5,219,219,72915,3,4.0,1,3.09,0.0549,5.08,28,99.0,0,20874,1,2,2,0,1,1,,82.91,0,0.0,0.0,12.0,0.0,0.0,,0.0,0.0,,0.0,0.0,11.0,0,no_click,1,22,18,27,False,3,-0.3990544010191681,1712595828974
43124,2013-05-28 18:27:28,5,219,219,75969,2,3.0,1,1.39,0.041,4.47,24,70.0,0,20874,1,2,2,0,1,1,,84.38,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,-1.1435062211880718,1712595866218
43124,2013-05-28 18:27:28,5,219,219,76396,3,3.5,1,3.53,0.1119,4.8,7,69.0,0,20874,1,2,2,0,1,1,,82.64,0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0,no_click,1,22,18,27,False,1,-0.0660015398777667,1712595903462
43124,2013-05-28 18:27:28,5,219,219,78144,2,3.5,1,3.3,0.2241,4.44,25,54.0,0,20874,1,2,2,0,1,1,,82.91,0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,8.0,0.0,0.0,8.0,0,no_click,1,22,18,27,False,2,-0.4175041349517289,1712595940705
43124,2013-05-28 18:27:28,5,219,219,83313,4,4.0,1,2.83,0.0063,5.14,29,129.0,0,20874,1,2,2,0,1,1,,82.97,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,-1.4511066044298009,1712595977949
43124,2013-05-28 18:27:28,5,219,219,85965,4,4.0,1,3.14,0.1491,4.84,10,99.0,0,20874,1,2,2,0,1,1,,83.14,0,0.0,0.0,,0.0,0.0,,1.0,0.0,30.0,0.0,0.0,,0,no_click,1,22,18,27,False,4,-0.9443813557985457,1712596015193
43124,2013-05-28 18:27:28,5,219,219,86892,2,3.0,0,3.14,0.0601,4.68,31,89.0,0,20874,1,2,2,0,1,1,,82.86,0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,15.0,0.0,0.0,22.0,0,no_click,1,22,18,27,False,1,-1.3152669139150106,1712596052436
43124,2013-05-28 18:27:28,5,219,219,90013,3,4.5,1,3.3,0.1332,5.39,32,139.0,0,20874,1,2,2,0,1,1,,82.73,0,-1.0,0.0,7.0,-1.0,0.0,7.0,,1.0,,-1.0,0.0,7.0,0,no_click,1,22,18,27,False,3,-0.5277220984661798,1712596089680
43124,2013-05-28 18:27:28,5,219,219,94135,4,4.5,1,3.22,0.0739,5.11,20,129.0,0,20874,1,2,2,0,1,1,,82.72,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,7,0.2660744541266811,1712596126924
43124,2013-05-28 18:27:28,5,219,219,94553,2,4.0,1,3.33,0.3399,4.62,22,58.0,0,20874,1,2,2,0,1,1,,82.98,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,5,0.138078905996249,1712596164168
43124,2013-05-28 18:27:28,5,219,219,105517,2,3.5,1,3.09,0.055,4.37,21,69.0,0,20874,1,2,2,0,1,1,,82.28,0,-1.0,0.0,13.0,-1.0,0.0,13.0,0.0,0.0,13.0,-1.0,0.0,13.0,0,no_click,1,22,18,27,False,1,-1.200315521513002,1712596201411
43124,2013-05-28 18:27:28,5,219,219,121520,2,2.5,1,3.26,0.3313,4.56,35,65.0,0,20874,1,2,2,0,1,1,,83.05,0,0.0,0.0,,0.0,0.0,21.0,0.0,0.0,36.0,0.0,0.0,,0,no_click,1,22,18,27,False,3,-0.541041784413252,1712596238655
43124,2013-05-28 18:27:28,5,219,219,125066,4,4.0,1,3.22,0.1762,5.04,13,119.0,0,20874,1,2,2,0,1,1,,82.85,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,7,0.1882168210809965,1712596275899
43124,2013-05-28 18:27:28,5,219,219,130578,2,4.0,1,3.14,0.0532,5.06,30,100.0,0,20874,1,2,2,0,1,1,,82.94,0,0.0,0.0,,0.0,0.0,9.0,0.0,0.0,,0.0,0.0,9.0,0,no_click,1,22,18,27,False,3,-1.0692249115341494,1712596313142
43124,2013-05-28 18:27:28,5,219,219,130869,3,4.0,1,3.33,0.3485,5.01,27,119.0,0,20874,1,2,2,0,1,1,,83.01,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1,booked,1,22,18,27,False,5,-0.5117894502429499,1712596350386
43124,2013-05-28 18:27:28,5,219,219,130951,3,4.0,1,3.3,0.2058,4.87,39,99.0,0,20874,1,2,2,0,1,1,,82.94,0,0.0,0.0,,0.0,0.0,,,,,,,,0,no_click,1,22,18,27,False,9,-0.7337294838950494,1712596387630
43124,2013-05-28 18:27:28,5,219,219,132416,3,3.0,0,3.37,0.2861,4.58,8,60.0,0,20874,1,2,2,0,1,1,,82.95,0,0.0,0.0,,,,,-1.0,0.0,22.0,-1.0,0.0,15.0,0,no_click,1,22,18,27,False,5,-0.5547937464530064,1712596424873
43124,2013-05-28 18:27:28,5,219,219,133815,2,3.5,1,1.39,0.0399,4.4,34,60.0,0,20874,1,2,2,0,1,1,,84.46,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,1,22,18,27,False,7,-0.9835760366885022,1712596462117
43124,2013-05-28 18:27:28,5,219,219,135695,3,4.0,1,3.09,0.0503,5.15,38,119.0,0,20874,1,2,2,0,1,1,,82.97,0,1.0,0.0,29.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,1,22,18,27,False,4,-1.393584299250228,1712596499361
43614,2013-06-27 18:13:52,5,219,219,3135,3,4.0,1,2.56,,0.0,37,126.0,0,6871,1,2,2,0,1,1,-19.7199,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-2.8140134890374084,1712596536604
43614,2013-06-27 18:13:52,5,219,219,4779,3,5.0,1,2.56,,0.0,9,104.0,0,6871,1,2,2,0,1,1,-14.6849,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-2.518771640065225,1712596573848
43614,2013-06-27 18:13:52,5,219,219,6575,2,3.5,1,2.2,,0.0,20,64.0,1,6871,1,2,2,0,1,1,-21.4638,,0,-1.0,0.0,11.0,,,,,,,,,,0,no_click,3,26,18,13,False,11,-1.2729926269657934,1712596611092
43614,2013-06-27 18:13:52,5,219,219,15898,2,4.0,1,1.61,,0.0,34,88.0,0,6871,1,2,2,0,1,1,-20.3435,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,3,26,18,13,False,10,-2.021626205110515,1712596648335
43614,2013-06-27 18:13:52,5,219,219,18335,2,2.0,1,2.3,,0.0,28,32.0,0,6871,1,2,2,0,1,1,-14.7049,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.991618370160076,1712596685579
43614,2013-06-27 18:13:52,5,219,219,21853,2,4.0,1,2.3,,0.0,33,88.0,0,6871,1,2,2,0,1,1,-20.0669,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-2.558177622801378,1712596722823
43614,2013-06-27 18:13:52,5,219,219,22210,3,3.5,1,2.3,,0.0,16,70.0,0,6871,1,2,2,0,1,1,-14.7634,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.7988591520917752,1712596760066
43614,2013-06-27 18:13:52,5,219,219,26732,2,4.0,1,2.2,,0.0,19,54.0,0,6871,1,2,2,0,1,1,-20.1636,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.8829010798089416,1712596797310
43614,2013-06-27 18:13:52,5,219,219,27932,3,4.0,1,2.56,,0.0,13,65.0,0,6871,1,2,2,0,1,1,-14.3296,,0,1.0,0.0,4.0,,,,,,,0.0,0.0,,0,no_click,3,26,18,13,False,9,-1.1804012591967308,1712596834554
43614,2013-06-27 18:13:52,5,219,219,29806,4,4.0,1,1.39,,0.0,2,119.0,0,6871,1,2,2,0,1,1,-14.3346,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-2.3186997809598733,1712596871797
43614,2013-06-27 18:13:52,5,219,219,30065,3,3.0,1,0.69,,0.0,29,59.0,1,6871,1,2,2,0,1,1,-20.0119,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.556652183610053,1712596909041
43614,2013-06-27 18:13:52,5,219,219,31515,2,3.5,1,2.2,,0.0,35,70.0,0,6871,1,2,2,0,1,1,-20.1191,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-2.0477331803163,1712596946285
43614,2013-06-27 18:13:52,5,219,219,42382,3,3.0,1,1.39,0.6923,0.0,1,90.0,0,6871,1,2,2,0,1,1,-11.5581,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,13,-1.008100022403304,1712596983528
43614,2013-06-27 18:13:52,5,219,219,42918,3,5.0,1,0.0,,0.0,31,134.0,0,6871,1,2,2,0,1,1,-15.5305,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-2.6940865660696067,1712597020772
43614,2013-06-27 18:13:52,5,219,219,52602,3,4.5,1,2.08,,0.0,24,99.0,0,6871,1,2,2,0,1,1,-15.331,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-2.151353922333374,1712597058016
43614,2013-06-27 18:13:52,5,219,219,53881,2,4.5,1,2.56,,0.0,8,97.0,0,6871,1,2,2,0,1,1,-14.3129,,0,,,,,,,,,,,-1.0,,0,no_click,3,26,18,13,False,13,-2.2148266770040994,1712597095259
43614,2013-06-27 18:13:52,5,219,219,59157,2,4.0,1,2.2,,0.0,22,58.0,0,6871,1,2,2,0,1,1,-19.505,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.881248449627722,1712597132503
43614,2013-06-27 18:13:52,5,219,219,63204,3,4.0,1,2.2,,0.0,6,93.0,1,6871,1,2,2,0,1,1,-15.3879,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.9391772272572332,1712597169747
43614,2013-06-27 18:13:52,5,219,219,65720,3,4.5,1,1.79,,0.0,36,116.0,0,6871,1,2,2,0,1,1,-15.8021,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-2.384056669951851,1712597206990
43614,2013-06-27 18:13:52,5,219,219,68510,3,3.0,1,1.95,,0.0,30,87.0,0,6871,1,2,2,0,1,1,-20.3221,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.8574530859456548,1712597244234
43614,2013-06-27 18:13:52,5,219,219,73128,3,5.0,1,1.61,,0.0,26,119.0,0,6871,1,2,2,0,1,1,-20.4907,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-2.906672870326322,1712597281478
43614,2013-06-27 18:13:52,5,219,219,82010,3,4.0,0,1.1,,0.0,10,114.0,0,6871,1,2,2,0,1,1,-15.0578,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.859686340166411,1712597318721
43614,2013-06-27 18:13:52,5,219,219,87315,3,4.5,1,1.1,,0.0,3,105.0,0,6871,1,2,2,0,1,1,-14.7482,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-1.5837753512102082,1712597355965
43614,2013-06-27 18:13:52,5,219,219,89030,3,4.5,1,2.2,,0.0,15,69.0,0,6871,1,2,2,0,1,1,-14.8597,,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,3,26,18,13,False,10,-0.896122758326018,1712597393209
43614,2013-06-27 18:13:52,5,219,219,90714,3,4.0,1,2.2,,0.0,32,105.0,0,6871,1,2,2,0,1,1,-20.4588,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-2.1427900590429223,1712597430452
43614,2013-06-27 18:13:52,5,219,219,96631,2,4.5,0,1.39,,0.0,4,119.0,0,6871,1,2,2,0,1,1,-15.2605,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-1.916487273560183,1712597467696
43614,2013-06-27 18:13:52,5,219,219,99496,2,3.0,1,2.08,,0.0,38,53.0,0,6871,1,2,2,0,1,1,-20.0848,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-2.587809538462192,1712597504940
43614,2013-06-27 18:13:52,5,219,219,104410,2,1.5,1,2.56,,0.0,27,40.0,0,6871,1,2,2,0,1,1,-14.1062,,0,,1.0,,,,,,,,,,,0,no_click,3,26,18,13,False,13,-1.6981634344215315,1712597542183
43614,2013-06-27 18:13:52,5,219,219,105390,3,3.5,0,2.2,,0.0,14,83.0,0,6871,1,2,2,0,1,1,-14.9019,,0,0.0,0.0,,,,,,,,,,,0,no_click,3,26,18,13,False,12,-1.488727206402403,1712597579427
43614,2013-06-27 18:13:52,5,219,219,108211,3,4.5,1,2.56,,0.0,21,113.0,0,6871,1,2,2,0,1,1,-14.3953,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-2.3946929850478926,1712597616671
43614,2013-06-27 18:13:52,5,219,219,112446,2,4.0,1,2.56,,0.0,25,90.0,0,6871,1,2,2,0,1,1,-14.3271,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-2.22588072660034,1712597653914
43614,2013-06-27 18:13:52,5,219,219,116822,3,3.5,0,1.39,,0.0,7,79.0,0,6871,1,2,2,0,1,1,-14.9047,,0,-1.0,0.0,14.0,,,,,,,-1.0,0.0,15.0,1,booked,3,26,18,13,False,8,-1.3413599623838277,1712597691158
43614,2013-06-27 18:13:52,5,219,219,136224,4,4.5,1,1.39,,0.0,18,179.0,0,6871,1,2,2,0,1,1,-14.6569,,0,,,,,,,,,,,,,0,no_click,3,26,18,13,False,14,-2.942662012696674,1712597728402
43614,2013-06-27 18:13:52,5,219,219,138963,2,3.0,1,2.56,,0.0,12,45.0,0,6871,1,2,2,0,1,1,-13.8514,,0,,1.0,,,,,,,,,,,0,no_click,3,26,18,13,False,13,-2.3669722386633363,1712597765645
43701,2013-06-26 07:37:19,5,219,219,560,3,4.5,1,0.0,0.0046,0.0,26,329.0,0,24460,1,24,2,0,1,1,,139.58,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,2,26,7,37,False,7,-1.6467578176858089,1712597802889
43701,2013-06-26 07:37:19,5,219,219,5961,4,4.5,1,2.08,0.0229,0.0,29,375.0,0,24460,1,24,2,0,1,1,,138.68,0,,1.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,2,26,7,37,False,8,-2.992461639782443,1712597840133
43701,2013-06-26 07:37:19,5,219,219,10418,4,4.5,1,1.61,0.0063,0.0,35,435.0,0,24460,1,24,2,0,1,1,,141.2,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,2,26,7,37,False,7,-2.617581917499698,1712597877376
43701,2013-06-26 07:37:19,5,219,219,13019,3,4.5,1,0.69,0.0317,0.0,15,173.0,0,24460,1,24,2,0,1,1,,137.07,0,1.0,0.0,130.0,0.0,0.0,,,,,1.0,0.0,130.0,0,no_click,2,26,7,37,False,5,-1.6681458379431775,1712597914620
