customer_id,creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,predicted_churn,decision,churn
27acab34,512,Massachusetts,Male,39,3,0.0,1,1,0,134878.19,0.8632965563434514,high_risk,yes
27b61a2a,771,California,Female,57,4,0.0,1,0,0,85876.67,0.0456858684255411,low_risk,no
27b1dbe0,498,California,Male,34,2,0.0,2,1,1,148528.24,0.754138340248082,high_risk,yes
27b57b6a,603,Massachusetts,Female,42,8,91611.12,1,0,0,144675.3,0.0772598340424666,low_risk,no
27b1c768,633,Hawaii,Male,59,2,103996.74,1,1,1,103159.11,0.8524932027887163,high_risk,yes
27aabdba,635,Texas,Male,43,5,78992.75,2,0,0,153265.31,0.7555128377724638,high_risk,yes
27b0ad38,845,New York,Female,43,3,152063.59,2,1,0,97910.06,0.9916174511874072,high_risk,yes
27ac8b90,778,New York,Male,41,7,139706.31,1,1,0,63337.19,0.9435032622100462,high_risk,yes
27b55860,790,Texas,Male,42,1,85839.62,1,1,0,198182.73,0.919439915133162,high_risk,yes
27acc6fa,507,California,Female,33,1,113452.66,1,0,0,142911.99,0.9699405127065942,high_risk,yes
27b6b868,721,New York,Male,40,6,100275.88,1,1,0,138564.48,0.0444102390371297,low_risk,no
27b1805a,631,Texas,Female,34,6,125227.82,2,0,1,128247.03,0.9827087237218496,high_risk,yes
27a8daf4,699,Hawaii,Male,28,7,0.0,2,1,1,22684.78,0.9855523512089274,high_risk,yes
27b705d4,564,California,Male,40,4,0.0,1,1,0,85455.62,0.0094963801707961,low_risk,no
27ae2dd8,590,Hawaii,Female,29,4,0.0,2,1,0,121846.81,0.7844481189590002,high_risk,yes
27b21772,516,Texas,Male,50,7,139675.07,2,1,0,45591.23,0.8923297428551136,high_risk,yes
27b4a0b4,512,Hawaii,Male,36,0,129804.17,1,1,0,53020.9,0.9946588218826607,high_risk,yes
27aa104a,438,Hawaii,Nonbinary,36,4,0.0,2,1,0,64420.5,0.8350262279348182,high_risk,yes
27a92b62,583,Hawaii,Male,40,3,0.0,2,1,0,47728.0,0.8099688054921832,high_risk,yes
27abc930,571,Hawaii,Female,33,1,0.0,2,1,0,102750.7,0.8710475844145281,high_risk,yes
27b658a0,705,Hawaii,Nonbinary,25,9,0.0,2,0,1,112331.19,0.9240320577103924,high_risk,yes
27ae347c,546,Hawaii,Male,29,5,0.0,1,1,1,94823.95,0.7809227099847845,high_risk,yes
27b66d40,673,California,Male,30,1,64097.75,1,1,1,77783.35,0.7833797652811605,high_risk,yes
27b510bc,845,Hawaii,Female,28,9,0.0,2,1,1,56185.98,0.7659122258381346,high_risk,yes
27a8baa6,850,California,Female,40,9,99816.46,1,1,1,163989.66,0.0283834384135254,low_risk,no
27b55766,576,Massachusetts,Male,19,6,0.0,2,0,0,72306.07,0.8958196962495529,high_risk,yes
27aa6b4e,708,Massachusetts,Female,32,8,187487.63,1,1,1,120115.5,0.9607186540221324,high_risk,yes
27aaea7e,740,Hawaii,Female,30,8,105209.54,1,1,0,1852.58,0.8130528788881078,high_risk,yes
27b05716,735,California,Female,33,4,0.0,2,1,0,149474.69,0.8794349938254513,high_risk,yes
27b2ba1a,648,California,Female,38,2,0.0,2,0,1,9551.49,0.9833207823226552,high_risk,yes
27b4f46a,600,Texas,Female,58,8,118723.11,1,0,0,6209.51,0.0373195204789537,low_risk,no
27af4df8,590,California,Male,31,8,112211.61,1,1,0,26261.42,0.9491336895562156,high_risk,yes
27b1ae18,713,California,Male,43,5,86394.14,1,1,1,130001.13,0.8025198045680673,high_risk,yes
27a9467e,524,California,Male,29,7,0.0,2,1,1,105448.74,0.9312966741169862,high_risk,yes
27b386ca,650,California,Female,31,1,160566.11,2,0,0,27073.81,0.7666716317963613,high_risk,yes
27b2a7fa,592,Massachusetts,Male,35,6,80285.16,1,1,0,72678.75,0.0873490323292626,low_risk,no
27af34b2,782,California,Male,34,9,0.0,1,1,0,183021.06,0.1593276608567649,low_risk,no
27b4663a,790,California,Female,40,9,0.0,2,1,1,70607.1,0.8551669836215804,high_risk,yes
27b424a4,648,Hawaii,Male,26,9,162923.85,1,1,0,98368.24,0.8797264309723662,high_risk,yes
27a9f7ea,671,Massachusetts,Male,34,10,153360.02,1,1,0,140509.86,0.8487436294279299,high_risk,yes
27b4a6ea,620,Hawaii,Male,32,6,0.0,2,1,0,56139.09,0.9958311192712294,high_risk,yes
27aad412,441,Hawaii,Male,60,1,140614.15,1,0,1,174381.23,0.9761039713368432,high_risk,yes
27aadb88,735,Massachusetts,Male,36,5,0.0,2,1,0,105152.17,0.9708088263135384,high_risk,yes
27ab78ea,625,Florida,Male,52,8,121161.57,1,1,0,48988.28,0.9393386373575778,high_risk,yes
27ad435a,657,Florida,Male,36,8,188241.05,2,0,0,183058.51,0.1004198308982473,low_risk,no
27ab4d52,748,Hawaii,Male,40,3,95297.11,1,0,0,171515.84,0.8185364626717644,high_risk,yes
27ae4b6a,623,Hawaii,Female,37,4,140211.88,1,1,1,93832.33,0.8673961440284911,high_risk,yes
27ac469e,558,Hawaii,Female,56,7,121235.05,2,1,1,116253.1,0.7731590701051976,high_risk,yes
27b59ae6,702,Hawaii,Male,40,3,148556.74,1,0,1,146056.29,0.9099773490265268,high_risk,yes
27b392b4,592,Florida,Male,38,0,0.0,1,1,0,65986.48,0.0629079127874157,low_risk,no
27adf8ae,785,California,Male,55,5,0.0,2,1,1,7008.65,0.7990432609835931,high_risk,yes
27ac49d2,444,California,Male,45,6,0.0,1,1,0,130009.85,0.1548858825523608,low_risk,no
27b471d4,656,Texas,Female,49,9,97092.87,1,1,0,74771.22,0.1949157003067246,low_risk,no
27b33f58,573,Hawaii,Female,27,4,0.0,2,1,1,157549.6,0.8251149430924589,high_risk,yes
27b5ee2e,510,California,Female,26,6,136214.08,1,0,0,159742.33,0.7579412394559151,high_risk,yes
27ae10aa,722,California,Male,40,6,0.0,2,1,1,111893.09,0.794009344338023,high_risk,yes
27b107ba,495,Florida,Female,42,7,0.0,2,0,0,130404.53,0.9721835598649442,high_risk,yes
27b2f232,649,Texas,Female,37,8,114737.26,1,1,1,106655.88,0.1231885050224458,low_risk,no
27b3138e,758,Massachusetts,Male,56,1,0.0,2,1,1,10643.38,0.8873812040061182,high_risk,yes
27b2cf46,712,Massachusetts,Male,47,1,139887.01,1,1,1,95719.73,0.8841209693962275,high_risk,yes
27b14496,718,Texas,Female,33,4,70541.06,1,0,0,88592.8,0.8821746508534161,high_risk,yes
27b0df74,706,Hawaii,Male,38,1,0.0,2,1,0,122379.54,0.7832933195067635,high_risk,yes
27ae04e8,691,Hawaii,Male,37,9,149405.18,1,1,1,146411.6,0.8706285295312495,high_risk,yes
27af17d4,656,Florida,Male,47,1,0.0,2,1,1,197961.93,0.9233025404614204,high_risk,yes
27a9aaf6,775,New York,Male,33,3,83501.66,2,1,0,128841.31,0.8060416115133215,high_risk,yes
27b6391a,656,Hawaii,Male,41,2,0.0,2,1,0,158973.77,0.8424077499588083,high_risk,yes
27b32b12,716,Hawaii,Male,41,9,0.0,1,1,1,113267.48,0.8561287901437536,high_risk,yes
27a9849a,443,New York,Female,29,9,99027.61,2,1,0,10940.4,0.7824930881203179,high_risk,yes
27b12d9e,512,Massachusetts,Male,33,3,176666.62,1,1,0,94670.77,0.9255874743504642,high_risk,yes
27a8e6b6,643,California,Male,37,6,0.0,2,0,0,142454.77,0.9914960380393608,high_risk,yes
27a9ba00,682,Massachusetts,Female,47,10,134032.01,1,1,0,144290.97,0.8150975515795982,high_risk,yes
27b42c9c,712,New York,Female,29,7,147199.07,1,1,1,84932.4,0.9312654623881902,high_risk,yes
27b2e738,617,Florida,Female,46,3,106521.49,1,0,1,86587.37,0.9800537030292716,high_risk,yes
27af6810,638,Hawaii,Male,57,6,0.0,1,1,0,33676.48,0.1181504750978258,low_risk,no
27a8ea80,576,New York,Male,29,7,130575.26,1,0,1,173629.78,0.972625203771094,high_risk,yes
27abfe1e,680,Texas,Male,32,7,175454.0,1,0,1,77349.92,0.8106769416177819,high_risk,yes
27afb2c0,656,California,Female,48,9,0.0,2,1,1,85240.61,0.0038311189939395,low_risk,no
27a9a27c,540,California,Female,31,7,0.0,1,0,1,183051.6,0.116821944011176,low_risk,no
27afe31c,850,Massachusetts,Male,31,6,82613.56,2,1,0,149170.92,0.7835841946982369,high_risk,yes
27af3b1a,625,California,Male,39,2,0.0,2,1,0,100403.05,0.8049373545482272,high_risk,yes
27b3f31c,627,Massachusetts,Male,44,6,0.0,1,1,1,114469.55,0.9633953212546612,high_risk,yes
27b6db40,696,New York,Male,38,6,142316.14,1,1,1,8018.49,0.9511854467114088,high_risk,yes
27af2648,691,Hawaii,Female,40,0,115465.98,1,1,1,60622.61,0.914632307383364,high_risk,yes
27adf7a0,675,Hawaii,Female,33,6,0.0,2,1,0,34045.61,0.8067722350687779,high_risk,yes
27ae905c,546,New York,Female,74,8,114888.74,2,1,1,66732.63,0.19499977908233,low_risk,no
27b0e10e,803,Hawaii,Male,31,9,157120.86,2,1,0,141300.53,0.9574402184764133,high_risk,yes
27aade30,668,Texas,Female,59,5,120170.07,1,0,1,50454.8,0.8919654000730058,high_risk,yes
27aab3d8,683,Florida,Male,40,4,95053.1,1,1,1,116816.54,0.1330894001136723,low_risk,no
27b4a140,543,Texas,Female,57,1,106138.33,2,1,1,120657.32,0.1525176753832196,low_risk,no
27b4cac6,668,Texas,Male,47,7,106854.21,1,0,1,157959.02,0.0701000910018172,low_risk,no
27b00c66,568,California,Female,38,3,132951.92,1,0,1,124486.28,0.8936358980458272,high_risk,yes
27a9a52e,420,Florida,Female,55,4,91893.32,1,1,0,144870.28,0.1626548337631082,low_risk,no
27b5895c,662,Hawaii,Male,26,0,0.0,2,0,1,72929.96,0.8855385829729872,high_risk,yes
27af2d6e,693,Massachusetts,Male,28,1,145118.83,1,0,1,77742.38,0.9000213893623836,high_risk,yes
27b6d564,585,Texas,Male,37,6,152496.82,1,1,1,99907.29,0.9163618806696988,high_risk,yes
27b3b73a,664,Hawaii,Female,44,8,142989.69,1,1,1,115452.51,0.1658432015101683,low_risk,no
27ae16f4,695,Massachusetts,Male,39,4,65521.2,1,1,1,1243.97,0.950439341166857,high_risk,yes
27b27e38,613,Hawaii,Female,40,9,95624.36,2,1,1,60706.33,0.7531391190794808,high_risk,yes
27b4a4b0,683,Hawaii,Female,33,9,0.0,2,1,1,38784.42,0.9093077776677588,high_risk,yes
27aea77c,691,Hawaii,Male,28,1,0.0,2,0,0,92865.41,0.9966581916286816,high_risk,yes
27a91a46,657,Texas,Male,25,2,171770.55,1,1,0,22745.5,0.9483946468915424,high_risk,yes
27af3ff2,752,Hawaii,Male,38,0,145974.79,2,1,1,137694.23,0.8151484971761023,high_risk,yes
27aa1ae0,687,Florida,Female,72,4,0.0,2,1,1,50267.69,0.7908639435404974,high_risk,yes
27a93288,504,Massachusetts,Female,46,2,163764.84,1,1,1,165122.55,0.0114686664881339,low_risk,no
27b6a5da,603,Hawaii,Male,35,6,128993.76,2,1,0,130483.56,0.7584605629779655,high_risk,yes
27b4c8be,662,Massachusetts,Female,42,6,105021.28,1,1,0,48242.38,0.9083355759809102,high_risk,yes
27a987ba,699,Texas,Female,54,3,111009.32,1,1,1,155905.79,0.1890042592775881,low_risk,no
27b037e0,553,California,Male,31,6,0.0,2,0,0,124596.63,0.8446989739517212,high_risk,yes
27abbb5c,585,Hawaii,Male,42,2,0.0,2,1,1,18657.77,0.8693494041999191,high_risk,yes
27b1680e,724,Hawaii,Male,34,2,154485.74,2,0,0,78560.64,0.9928489038054106,high_risk,yes
27b3e0d4,714,Texas,Male,54,4,137986.58,2,0,1,51308.54,0.075571340642708,low_risk,no
27b26330,720,Texas,Male,46,3,97042.6,1,1,1,133516.51,0.227516808530011,low_risk,no
27ac3c44,558,Florida,Female,31,7,0.0,2,1,0,166720.28,0.9173814662230042,high_risk,yes
27b22c80,645,Florida,Male,38,1,68079.8,1,0,1,166264.89,0.8579727441820535,high_risk,yes
27b60bd4,692,New York,Female,43,10,118588.83,1,1,1,161241.65,0.0277396575009236,low_risk,no
27b5d0b0,707,Hawaii,Male,47,3,0.0,2,1,0,174303.29,0.992625240547666,high_risk,yes
27a99494,596,Massachusetts,Male,20,3,187294.46,1,1,0,103456.47,0.8224618559711178,high_risk,yes
27b02c1e,632,California,Female,40,9,139625.34,1,1,0,93702.96,0.2209940231519324,low_risk,no
27b25c82,428,Hawaii,Female,31,2,0.0,2,1,0,54487.43,0.7745525457090291,high_risk,yes
27aca436,633,Florida,Male,58,6,98308.51,1,1,1,132034.13,0.9506110741612526,high_risk,yes
27b6641c,719,California,Female,42,4,0.0,1,1,0,28465.86,0.0112649754122672,low_risk,no
27aa6964,565,California,Female,38,5,126645.13,1,1,1,168303.55,0.8922100683604979,high_risk,yes
27ae3288,464,California,Male,38,3,116439.65,1,1,0,75574.48,0.8176478508607474,high_risk,yes
27b5fb12,458,Texas,Male,35,9,146780.52,2,1,1,3476.38,0.8970404533298371,high_risk,yes
27b2025a,636,Hawaii,Female,39,3,118336.14,1,1,0,184691.77,0.858302912050412,high_risk,yes
27b014ea,523,California,Male,36,8,158351.02,2,1,0,155304.53,0.8672551272400341,high_risk,yes
27b685a0,714,California,Female,72,3,0.0,1,1,1,86733.61,0.9489047790877178,high_risk,yes
27b1a904,515,California,Female,28,9,0.0,2,0,0,94141.75,0.9472475059181892,high_risk,yes
27af938a,709,California,Female,32,2,87814.89,1,1,0,138578.37,0.9695694370515726,high_risk,yes
27b282e8,780,Hawaii,Female,43,0,0.0,1,0,1,15705.27,0.9795120894427016,high_risk,yes
27a8c730,573,Texas,Male,35,9,134498.54,2,1,1,119924.8,0.8698936724162031,high_risk,yes
27b3ff6a,713,Hawaii,Female,52,0,185891.54,1,1,1,46369.57,0.2480364077333476,low_risk,no
27b2ea3a,777,California,Male,36,7,0.0,1,1,0,106472.34,0.8948411540834851,high_risk,yes
27ac07d8,656,Hawaii,Female,46,5,113402.14,2,1,1,138849.06,0.8563424058464908,high_risk,yes
27aab680,850,Texas,Female,26,8,123126.29,1,1,0,74425.41,0.839224915768521,high_risk,yes
27a91ffa,729,Hawaii,Male,30,9,0.0,2,1,0,151869.35,0.9181214828486504,high_risk,yes
27b38940,734,New York,Male,33,5,121898.58,1,1,0,61829.89,0.8220147561829629,high_risk,yes
27b4e25e,559,New York,Female,28,3,152264.81,1,0,0,64242.31,0.9716234732632906,high_risk,yes
27b65ecc,491,New York,Male,70,6,148745.92,2,1,1,17818.33,0.8790477031437468,high_risk,yes
27b62efc,670,Florida,Female,32,3,0.0,2,1,0,46175.7,0.9693641552030112,high_risk,yes
27aa1914,741,Massachusetts,Female,42,9,121056.63,2,1,0,39122.58,0.8006248380358385,high_risk,yes
27b0be86,721,Texas,Female,36,3,65253.07,2,1,0,28737.78,0.9912902259481776,high_risk,yes
27b3b208,799,Massachusetts,Male,38,2,0.0,2,1,1,59297.34,0.8413794162764788,high_risk,yes
27aca58a,692,Hawaii,Male,40,6,163505.16,1,0,0,90424.09,0.922326485682984,high_risk,yes
27b1e20c,529,Florida,Male,31,6,0.0,1,1,0,10625.91,0.8249724071142113,high_risk,yes
27b2c4c4,473,Florida,Male,48,8,0.0,2,1,0,71139.8,0.8799709586268137,high_risk,yes
27a988aa,479,Texas,Male,51,1,107714.74,3,1,0,86128.21,0.186609957136975,low_risk,no
27a9f196,735,Massachusetts,Male,55,2,103176.62,1,0,1,163516.16,0.7918206963393878,high_risk,yes
27ad963e,789,New York,Female,37,6,110689.07,1,1,1,71121.04,0.2086205636967292,low_risk,no
27aa373c,551,Massachusetts,Male,49,1,150777.72,2,1,1,135757.27,0.9872098262655408,high_risk,yes
27b4d17e,633,Massachusetts,Nonbinary,33,4,137847.41,2,1,0,98349.13,0.9405842776719232,high_risk,yes
27b4c2e2,741,Texas,Male,38,4,128015.83,1,1,0,58440.43,0.7800336833693525,high_risk,yes
27b4c5a8,850,Hawaii,Female,40,9,99816.46,1,1,1,163989.66,0.0590717187811487,low_risk,no
27b6f54e,605,California,Nonbinary,30,9,135422.31,1,0,1,186418.85,0.8041347251374815,high_risk,yes
27a982ce,774,Hawaii,Female,41,5,126670.37,1,1,0,102426.06,0.812210472118289,high_risk,yes
27adde3c,523,California,Female,26,4,0.0,2,1,0,185488.81,0.900902765669214,high_risk,yes
27a91b90,759,California,Male,44,2,111095.58,2,1,0,100137.7,0.7500908048195009,high_risk,yes
27b03d58,569,Florida,Male,41,2,0.0,2,1,0,134272.57,0.7583770808331692,high_risk,yes
27b1b4a8,667,New York,Male,32,0,103846.65,1,1,0,20560.69,0.8491583285131841,high_risk,yes
27a9c0a4,655,Hawaii,Female,51,3,0.0,2,0,1,15801.02,0.9174646405684312,high_risk,yes
27b2e878,733,New York,Male,74,3,106545.53,1,1,1,134589.58,0.8067733786270672,high_risk,yes
27ad84be,447,Hawaii,Male,43,2,0.0,2,1,0,33879.26,0.1973257875667513,low_risk,no
27aed7f6,561,Florida,Male,37,4,101470.29,1,0,1,88838.14,0.9803868202376804,high_risk,yes
27b39e1c,611,California,Male,58,8,0.0,2,0,1,107665.68,0.0173341301378747,low_risk,no
27a9cf4a,587,Texas,Male,46,9,107850.82,1,1,0,139431.0,0.1908987571908559,low_risk,no
27afa686,625,Hawaii,Female,51,7,136294.97,1,1,0,38867.46,0.1290814870201575,low_risk,no
27b4bf90,712,Hawaii,Male,35,7,124616.23,1,1,1,69320.97,0.9669189572629964,high_risk,yes
27b1781c,606,Florida,Male,37,8,154712.58,2,1,0,89099.18,0.9482977030364328,high_risk,yes
27a922b6,592,Hawaii,Male,60,9,0.0,4,1,1,13614.01,0.073471411456802,low_risk,no
27a9e61a,678,Texas,Male,36,1,117864.85,2,1,0,27619.06,0.8628071818754107,high_risk,yes
27b1cdda,636,Hawaii,Female,35,2,0.0,2,1,1,23129.46,0.9624773281333204,high_risk,yes
27b61e94,407,Massachusetts,Male,37,1,0.0,1,1,1,49161.12,0.0713105107404673,low_risk,no
27b1c93e,585,Hawaii,Female,33,4,152805.05,1,1,0,63239.65,0.9133598336823732,high_risk,yes
27ae3eb8,452,Hawaii,Female,35,8,0.0,2,1,1,149614.81,0.8982177381820762,high_risk,yes
27a92a54,728,Texas,Female,32,9,127772.1,2,1,1,152643.48,0.9542609670609704,high_risk,yes
27a87f32,665,Hawaii,Female,40,6,0.0,1,1,1,161848.03,0.828726230458296,high_risk,yes
27b57534,529,Massachusetts,Nonbinary,34,9,0.0,1,1,1,93208.22,0.8556001789903735,high_risk,yes
27b5de0c,514,California,Male,45,1,178827.79,1,1,0,60375.18,0.9663792381572124,high_risk,yes
27b0665c,752,Massachusetts,Female,35,2,0.0,1,1,0,44335.54,0.0455622112472926,low_risk,no
27b6970c,611,Hawaii,Male,58,8,0.0,2,0,1,107665.68,0.1525924979530808,low_risk,no
27b3a5c4,481,Hawaii,Female,57,9,0.0,3,1,1,169719.35,0.1721329013448796,low_risk,no
27b29e5e,607,Florida,Female,33,2,108431.87,2,0,1,109291.39,0.0541618347123001,low_risk,no
27b62ed4,619,Texas,Female,41,8,142015.76,2,1,0,114323.66,0.9022800860756508,high_risk,yes
27b4f320,491,Texas,Female,57,4,112044.72,1,1,1,41229.73,0.1576656975543389,low_risk,no
27abcc46,578,California,Male,38,7,82259.29,1,1,0,8996.97,0.8370096766849184,high_risk,yes
27aa1c52,850,Florida,Female,43,2,125510.82,1,1,1,79084.1,0.8616030731326534,high_risk,yes
27ab488e,639,Hawaii,Female,27,2,0.0,2,0,0,125244.18,0.9225515425553712,high_risk,yes
27b37cd4,692,California,Male,40,6,163505.16,1,0,0,90424.09,0.7927432467297854,high_risk,yes
27a943f4,806,California,Male,34,6,0.0,2,0,0,100809.99,0.949577493385518,high_risk,yes
27b163c2,503,Texas,Male,42,9,153279.39,1,1,1,151336.96,0.9931917937497196,high_risk,yes
27af977c,648,Massachusetts,Male,55,1,81370.07,1,0,1,181534.04,0.8494581756602784,high_risk,yes
27aad778,673,California,Female,44,8,133444.97,1,0,1,5708.19,0.95740484831707,high_risk,yes
27a9268a,666,Hawaii,Male,30,7,109805.3,1,0,1,163625.56,0.9953948987756454,high_risk,yes
27a89224,573,Florida,Male,33,1,160777.9,1,1,1,149536.15,0.9160298753856232,high_risk,yes
27aff0f0,504,Texas,Female,44,0,131873.07,2,1,1,158036.72,0.0791425215883797,low_risk,no
27b498a8,696,Florida,Female,30,0,0.0,2,1,1,9002.8,0.98399414005679,high_risk,yes
27a9a9ac,760,Hawaii,Male,34,2,0.0,2,1,0,164162.44,0.9740155048420276,high_risk,yes
27a9d058,558,Massachusetts,Male,45,4,0.0,1,1,0,131807.14,0.8223617600762371,high_risk,yes
27aa9060,655,Hawaii,Female,45,0,0.0,2,1,0,166830.71,0.8157266084130044,high_risk,yes
27b0a6b2,653,Hawaii,Male,33,1,0.0,2,0,0,53379.52,0.8536774363783974,high_risk,yes
27b55586,778,Massachusetts,Female,47,6,127299.34,2,1,0,124694.99,0.9709001498340872,high_risk,yes
27b3fd9e,579,Massachusetts,Male,43,2,145843.82,1,1,1,198402.37,0.1936000189265683,low_risk,no
27af159a,666,New York,Female,21,1,121827.43,2,1,1,99818.31,0.8351493214536468,high_risk,yes
27b65c7e,611,California,Female,30,9,88594.14,1,1,0,196332.45,0.8726902424906768,high_risk,yes
27b1f4cc,613,New York,Female,50,5,101242.98,2,1,0,12493.61,0.8714227740984368,high_risk,yes
27a8dee6,790,New York,Male,50,8,121438.58,1,1,1,176471.78,0.183375403842265,low_risk,no
27ae057e,631,Texas,Female,33,4,123246.7,1,0,0,112687.57,0.8677198644631996,high_risk,yes
27b0e5c8,589,Hawaii,Female,59,2,0.0,2,1,1,126160.24,0.0115574610741698,low_risk,no
27b2421a,686,Hawaii,Male,39,4,0.0,2,1,0,155023.93,0.90660111862581,high_risk,yes
27a871a4,722,Massachusetts,Male,37,9,0.0,2,1,0,31921.95,0.9995528241944976,high_risk,yes
27af9e0c,695,Florida,Female,39,5,0.0,2,0,0,102763.69,0.7771729166102779,high_risk,yes
27a96c8a,458,New York,Female,43,1,106870.12,2,1,0,100564.37,0.7781114635180142,high_risk,yes
27b0b832,660,California,Male,34,8,106486.66,2,0,1,182262.66,0.845067941555323,high_risk,yes
27ad2c1c,619,Texas,Male,29,4,98955.87,1,0,1,131712.51,0.7998343357383614,high_risk,yes
27aed0ee,771,California,Female,41,10,108309.0,4,1,1,137510.41,0.2260599796146226,low_risk,no
27afe920,564,Texas,Female,33,2,115761.51,1,0,1,112350.21,0.1903476116487476,low_risk,no
27aa81b0,688,Hawaii,Female,32,6,123157.95,1,1,0,172531.23,0.8143006784334073,high_risk,yes
27b1b282,652,New York,Female,37,9,145219.3,1,1,0,159132.83,0.8052969499207175,high_risk,yes
27ad1a92,760,California,Male,37,7,0.0,1,0,0,32863.24,0.103031385848087,low_risk,no
27b1dc94,577,Hawaii,Female,35,10,0.0,2,1,1,25161.61,0.9327989987958938,high_risk,yes
27b5bb0c,685,California,Male,23,8,0.0,2,1,1,112239.03,0.9202459963708928,high_risk,yes
27b52ffc,721,Massachusetts,Male,51,0,169312.13,1,1,0,109078.35,0.2447461265471292,low_risk,no
27b5dfa6,691,California,Female,29,9,0.0,2,0,0,199635.93,0.867174713567368,high_risk,yes
27b016e8,786,New York,Male,24,2,120135.55,2,1,1,125449.47,0.767300576109611,high_risk,yes
27a895b2,592,California,Male,42,1,147249.29,2,1,1,63023.02,0.8056927176366754,high_risk,yes
27ac51de,629,New York,Male,35,8,112330.83,1,1,1,91001.02,0.9544565116255324,high_risk,yes
27a8b6fa,754,California,Female,35,4,0.0,2,1,0,44830.71,0.8928325484611637,high_risk,yes
27b2226c,731,New York,Female,49,4,88826.07,1,1,1,33759.41,0.2112550937546,low_risk,no
27a99cdc,850,California,Male,35,3,162442.35,1,1,0,183566.78,0.9041353011725682,high_risk,yes
27afb7d4,640,Hawaii,Male,55,10,132436.34,1,1,0,978.66,0.8083809226777036,high_risk,yes
27b3da44,669,Hawaii,Female,33,9,0.0,2,0,1,107221.03,0.9712325343971596,high_risk,yes
27a92d6a,580,Texas,Female,38,1,128218.47,1,1,0,125953.83,0.2015330924943519,low_risk,no
27ae34a4,590,Florida,Female,37,0,64345.21,1,0,1,61759.33,0.1996671312606312,low_risk,no
27ab5a9a,699,Hawaii,Female,43,3,80764.03,1,1,0,199378.58,0.0181652311005174,low_risk,no
27b32612,697,California,Female,42,10,0.0,2,1,0,61312.15,0.8143304580538262,high_risk,yes
27ad7f82,743,California,Male,39,6,0.0,2,1,0,44265.28,0.930748360163452,high_risk,yes
27b071ec,544,New York,Male,37,2,79731.91,1,1,1,57558.95,0.9506778538369248,high_risk,yes
27b381ac,597,California,Female,41,4,145809.53,2,1,1,52319.26,0.966872765176758,high_risk,yes
27af655e,663,California,Male,35,9,0.0,2,1,1,195580.28,0.8529729329358371,high_risk,yes
27b4fc12,600,California,Female,27,3,0.0,2,0,1,125698.97,0.8016598934546373,high_risk,yes
27aa7fbc,739,California,Male,29,1,0.0,2,1,1,164484.78,0.8743996529614533,high_risk,yes
27af7aa8,537,New York,Male,48,4,131834.8,1,1,0,166476.95,0.0737478940057085,low_risk,no
27a91fc8,549,Texas,Male,41,9,95020.8,3,1,1,131710.59,0.1164504454523766,low_risk,no
27b46694,556,Massachusetts,Male,46,3,131764.96,1,1,1,108500.66,0.2399443562629767,low_risk,no
27aba6b2,698,California,Female,39,4,0.0,2,0,1,47455.82,0.8677663996016846,high_risk,yes
27b21ab0,730,Hawaii,Male,39,1,116537.6,1,0,0,145679.6,0.7725794552572278,high_risk,yes
27b53f74,633,California,Male,37,7,141546.35,1,1,1,124830.11,0.8146864717778272,high_risk,yes
27b02372,714,Texas,Female,55,9,180075.22,1,1,1,100127.71,0.9221582122111852,high_risk,yes
27b637da,729,Hawaii,Female,34,9,132121.71,1,0,1,105409.31,0.8547785696929879,high_risk,yes
27b1a062,416,New York,Female,25,0,97738.97,2,1,1,160523.33,0.8845231815946456,high_risk,yes
27b540be,730,Massachusetts,Male,62,2,0.0,2,1,1,186489.95,0.8120246171135233,high_risk,yes
27b5bf1c,732,Hawaii,Male,62,2,0.0,2,1,1,25438.87,0.7884434386661419,high_risk,yes
27aaa528,685,Texas,Male,43,9,108589.47,2,0,1,194808.51,0.7682677563034004,high_risk,yes
27b26722,594,New York,Male,40,0,152092.44,2,1,1,83508.93,0.7514691536750161,high_risk,yes
27b16e6c,717,California,Female,25,7,108664.85,2,1,0,190011.85,0.9420100116964714,high_risk,yes
27b60e22,545,Florida,Female,39,6,0.0,1,0,0,38410.74,0.0939594907698453,low_risk,no
27b70b06,418,Hawaii,Male,35,7,0.0,2,1,1,88878.15,0.8684611547934897,high_risk,yes
27a989b8,655,New York,Male,67,6,148363.38,1,1,1,186995.17,0.7827390467990856,high_risk,yes
27af61e4,544,California,Female,45,6,0.0,2,0,1,151401.33,0.8034741143043871,high_risk,yes
27b29c92,744,Massachusetts,Male,35,7,0.0,2,1,1,43036.6,0.8242951627371228,high_risk,yes
27b1b228,526,Massachusetts,Male,30,8,0.0,1,1,0,36251.0,0.7608528219689802,high_risk,yes
27aabed2,668,Hawaii,Male,32,7,0.0,2,1,1,777.37,0.7915032423128756,high_risk,yes
27a98bb6,571,Hawaii,Male,44,9,0.0,2,0,0,38433.35,0.9943835725112858,high_risk,yes
27ab8ede,651,Hawaii,Female,34,9,0.0,2,1,0,138113.71,0.7778264031979248,high_risk,yes
27b6e3b0,732,Hawaii,Male,55,9,136576.02,1,0,1,3268.17,0.013775359603331,low_risk,no
27afe448,651,New York,Female,35,1,163700.78,3,1,1,29583.48,0.1698733620039358,low_risk,no
